movieId,title,genres,combined_features
71535,Zombieland (2009),Action|Comedy|Horror,Zombieland (2009) Action Comedy Horror
71537,Fame (2009),Comedy|Drama|Musical|Romance,Fame (2009) Comedy Drama Musical Romance
71542,"September Issue, The (2009)",Documentary,"September Issue, The (2009) Documentary"
71545,Paris Trout (1991),Drama,Paris Trout (1991) Drama
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,Assassination of a High School President (2008) Comedy Drama Mystery
71556,How to Be a Serial Killer (2008),Comedy|Crime|Horror,How to Be a Serial Killer (2008) Comedy Crime Horror
71558,Abbott and Costello in Hollywood (1945),Comedy,Abbott and Costello in Hollywood (1945) Comedy
71560,Abbott and Costello in the Foreign Legion (1950),Adventure|Comedy,Abbott and Costello in the Foreign Legion (1950) Adventure Comedy
71571,Sorority Row (2009),Horror|Thriller,Sorority Row (2009) Horror Thriller
71573,Whiteout (2009),Action|Crime|Drama|Mystery|Thriller,Whiteout (2009) Action Crime Drama Mystery Thriller
71575,Rudo y Cursi (Rough and Vulgar) (2008),Comedy|Drama,Rudo y Cursi (Rough and Vulgar) (2008) Comedy Drama
71579,"Education, An (2009)",Drama|Romance,"Education, An (2009) Drama Romance"
71582,David and Lisa (1998),Drama,David and Lisa (1998) Drama
71591,Abbott and Costello Meet Captain Kidd (1952),Adventure|Comedy|Musical,Abbott and Costello Meet Captain Kidd (1952) Adventure Comedy Musical
71606,"Life is a Bed of Roses (Vie est un roman, La) (1983)",Fantasy|Musical,"Life is a Bed of Roses (Vie est un roman, La) (1983) Fantasy Musical"
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,Coco Before Chanel (Coco avant Chanel) (2009) Drama
71634,"Story of Louis Pasteur, The (1935)",Drama,"Story of Louis Pasteur, The (1935) Drama"
71638,"Killing of John Lennon, The (2006)",Drama,"Killing of John Lennon, The (2006) Drama"
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008) Documentary
71650,Werner Herzog Eats His Shoe (1980),Documentary,Werner Herzog Eats His Shoe (1980) Documentary
71653,Capone (1975),Crime|Drama,Capone (1975) Crime Drama
71664,Abbott and Costello Meet the Keystone Kops (1955),Comedy,Abbott and Costello Meet the Keystone Kops (1955) Comedy
71668,Couples Retreat (2009),Comedy|Romance,Couples Retreat (2009) Comedy Romance
71670,All About Steve (2009),Comedy,All About Steve (2009) Comedy
71675,Hiroshima (2009),Comedy,Hiroshima (2009) Comedy
71677,Gigante (2009),Comedy|Drama,Gigante (2009) Comedy Drama
71685,"End of St. Petersburg, The (Konets Sankt-Peterburga) (1927)",Drama,"End of St. Petersburg, The (Konets Sankt-Peterburga) (1927) Drama"
71688,Jab We Met (2007),Comedy|Drama|Romance,Jab We Met (2007) Comedy Drama Romance
71691,Fifty Dead Men Walking (2008),Action|Drama|Thriller,Fifty Dead Men Walking (2008) Action Drama Thriller
71693,Bay of Angels (La baie des anges) (1963),Drama|Romance,Bay of Angels (La baie des anges) (1963) Drama Romance
71695,"Docks of New York, The (1928)",Crime|Drama,"Docks of New York, The (1928) Crime Drama"
71697,Our Daily Bread (1934),Drama|Romance,Our Daily Bread (1934) Drama Romance
71700,Deadgirl (2008),Horror,Deadgirl (2008) Horror
71702,All About Lola (Ce que je sais de Lola) (Lo que sé de Lola) (2006),Romance,All About Lola (Ce que je sais de Lola) (Lo que sé de Lola) (2006) Romance
71705,"Merry Jail, The (Das fidele Gefängnis) (1917)",Comedy|Romance,"Merry Jail, The (Das fidele Gefängnis) (1917) Comedy Romance"
71707,Love Hina Spring Special (2001),Animation|Comedy|Musical|Romance,Love Hina Spring Special (2001) Animation Comedy Musical Romance
71709,Yellow Earth (Huang tu di) (1984),Drama,Yellow Earth (Huang tu di) (1984) Drama
71717,Cleopatra (1934),Drama|Romance|War,Cleopatra (1934) Drama Romance War
71719,"Divorce of Lady X, The (1938)",Comedy|Romance,"Divorce of Lady X, The (1938) Comedy Romance"
71726,Bye-Bye Bin Laden (2009),Animation|Comedy,Bye-Bye Bin Laden (2009) Animation Comedy
71728,Gayniggers From Outer Space (1992),Comedy|Sci-Fi,Gayniggers From Outer Space (1992) Comedy Sci-Fi
71730,"Windmill Movie, The (2008)",Documentary,"Windmill Movie, The (2008) Documentary"
71732,I Sell the Dead (2008),Comedy|Horror,I Sell the Dead (2008) Comedy Horror
71736,Van Gogh (1991),Drama,Van Gogh (1991) Drama
71738,"Shanghai Gesture, The (1941)",Drama|Film-Noir,"Shanghai Gesture, The (1941) Drama Film-Noir"
71740,"Tales of Hoffmann, The (1951)",Adventure|Fantasy|Musical|Romance,"Tales of Hoffmann, The (1951) Adventure Fantasy Musical Romance"
71743,"Wedding March, The (1928)",Drama|Romance,"Wedding March, The (1928) Drama Romance"
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,Where the Wild Things Are (2009) Adventure Children Drama Fantasy IMAX
71748,Georg (2007),Drama|Musical,Georg (2007) Drama Musical
71750,Chelsea Girls (1966),Drama,Chelsea Girls (1966) Drama
71755,Earth Entranced (Terra em Transe) (1967),Drama,Earth Entranced (Terra em Transe) (1967) Drama
71758,"Cloud-Capped Star, The (Meghe Dhaka Tara) (1960)",Drama,"Cloud-Capped Star, The (Meghe Dhaka Tara) (1960) Drama"
71760,India Song (1975),Drama|Fantasy|Romance,India Song (1975) Drama Fantasy Romance
71762,Que Viva Mexico (¡Que Viva Mexico! - Da zdravstvuyet Meksika!) (1979),Documentary,Que Viva Mexico (¡Que Viva Mexico! - Da zdravstvuyet Meksika!) (1979) Documentary
71765,Get Thrashed: The Story of Thrash Metal (2006),Documentary,Get Thrashed: The Story of Thrash Metal (2006) Documentary
71779,Aces High (1976),Action|Drama|War,Aces High (1976) Action Drama War
71792,Shoulder Arms (1918),Comedy|War,Shoulder Arms (1918) Comedy War
71795,The Paris Express (1952),Crime|Drama,The Paris Express (1952) Crime Drama
71804,Reckless (1984),Comedy|Drama|Romance,Reckless (1984) Comedy Drama Romance
71806,Lost Angels (1989),Drama,Lost Angels (1989) Drama
71808,Black Eagle (1988),Action|Drama,Black Eagle (1988) Action Drama
71810,Legionnaire (1998),Action|Adventure|Drama|War,Legionnaire (1998) Action Adventure Drama War
71817,Beer Wars (2009),Documentary,Beer Wars (2009) Documentary
71821,Shorts (2009),Children,Shorts (2009) Children
71823,"New York, I Love You (2009)",Drama|Romance,"New York, I Love You (2009) Drama Romance"
71838,Law Abiding Citizen (2009),Drama|Thriller,Law Abiding Citizen (2009) Drama Thriller
71840,"Flame and the Arrow, The (1950)",Action|Adventure|Romance,"Flame and the Arrow, The (1950) Action Adventure Romance"
71851,"I, Monster (1971)",Horror|Sci-Fi,"I, Monster (1971) Horror Sci-Fi"
71865,Rich in Love (1993),Drama,Rich in Love (1993) Drama
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,"Misfortunates, The (De helaasheid der dingen) (2009) Drama"
71873,"Moon Warriors, The (Zhan shen chuan shuo) (1993)",Action|Adventure,"Moon Warriors, The (Zhan shen chuan shuo) (1993) Action Adventure"
71876,Amelia (2009),Drama,Amelia (2009) Drama
71878,"Stepfather, The (2009)",Horror|Thriller,"Stepfather, The (2009) Horror Thriller"
71888,See You in the Morning (1989),Drama|Romance,See You in the Morning (1989) Drama Romance
71899,Mary and Max (2009),Animation|Comedy|Drama,Mary and Max (2009) Animation Comedy Drama
71902,Spread (2009),Drama|Romance,Spread (2009) Drama Romance
71910,"Tournament, The (2009)",Action,"Tournament, The (2009) Action"
71926,"Boys Are Back, The (2009)",Comedy|Drama,"Boys Are Back, The (2009) Comedy Drama"
71928,Cairo Time (2009),Drama|Romance,Cairo Time (2009) Drama Romance
71931,5th Day of Peace (Dio è con noi) (1969),Drama|War,5th Day of Peace (Dio è con noi) (1969) Drama War
71933,"7th Dawn, The (1964)",Adventure|Drama|War,"7th Dawn, The (1964) Adventure Drama War"
71936,There's Always Tomorrow (1956),Drama,There's Always Tomorrow (1956) Drama
71938,"Round-Up, The (Szegénylegények) (1966)",Drama|War,"Round-Up, The (Szegénylegények) (1966) Drama War"
71940,"Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La) (1966)",Drama,"Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La) (1966) Drama"
71942,"Sound Barrier, The (1952)",Drama,"Sound Barrier, The (1952) Drama"
71966,Spring in a Small Town (Xiao cheng zhi chun) (1948),Drama|Romance,Spring in a Small Town (Xiao cheng zhi chun) (1948) Drama Romance
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,"Princess and the Pirate, The (1944) Adventure Comedy Romance"
71973,Outsiders (Ceddo) (1977),Drama,Outsiders (Ceddo) (1977) Drama
71976,"Tiger of Eschnapur, The (Tiger von Eschnapur, Der) (1959)",Adventure|Romance,"Tiger of Eschnapur, The (Tiger von Eschnapur, Der) (1959) Adventure Romance"
71978,Mother (Mat) (1926),Drama,Mother (Mat) (1926) Drama
71980,Under the Roofs of Paris (Sous les toits de Paris) (1930),Comedy|Drama|Romance,Under the Roofs of Paris (Sous les toits de Paris) (1930) Comedy Drama Romance
71986,"Hour of the Furnaces, The (Hora de los hornos, La) (1968)",Documentary|War,"Hour of the Furnaces, The (Hora de los hornos, La) (1968) Documentary War"
71989,Before the Revolution (Prima della rivoluzione) (1964),Drama|Romance,Before the Revolution (Prima della rivoluzione) (1964) Drama Romance
71991,Afterschool (2008),Drama,Afterschool (2008) Drama
71993,Dragonquest (2009),Fantasy,Dragonquest (2009) Fantasy
71995,"Dark Lurking, The (2008)",Action|Horror|Sci-Fi,"Dark Lurking, The (2008) Action Horror Sci-Fi"
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,Aelita: The Queen of Mars (Aelita) (1924) Action Adventure Drama Fantasy Romance Sci-Fi Thriller
72001,"Extraordinary Adventures of Mr. West in the Land of the Bolsheviks, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) (1924)",Comedy,"Extraordinary Adventures of Mr. West in the Land of the Bolsheviks, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) (1924) Comedy"
72011,Up in the Air (2009),Drama|Romance,Up in the Air (2009) Drama Romance
72013,David Copperfield (2000),Drama,David Copperfield (2000) Drama
72016,EXPO: Magic of the White City (2005),Documentary,EXPO: Magic of the White City (2005) Documentary
72018,H.H. Holmes: America's First Serial Killer (2004),Crime|Documentary,H.H. Holmes: America's First Serial Killer (2004) Crime Documentary
72022,"Cuenca Crime, The (Crimen de Cuenca, El) (1980)",Drama,"Cuenca Crime, The (Crimen de Cuenca, El) (1980) Drama"
72027,Korczak (1990),Drama|War,Korczak (1990) Drama War
72030,You're Gonna Miss Me (2005),Documentary,You're Gonna Miss Me (2005) Documentary
72032,Forever (2006),Documentary,Forever (2006) Documentary
72035,Dimensions of Dialogue (Moznosti dialogu) (1982),Animation|Comedy|Fantasy,Dimensions of Dialogue (Moznosti dialogu) (1982) Animation Comedy Fantasy
72037,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989),Animation|Comedy|Fantasy,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989) Animation Comedy Fantasy
72039,35 Shots of Rum (35 rhums) (2008),Drama,35 Shots of Rum (35 rhums) (2008) Drama
72041,Tormented (2009),Comedy|Horror,Tormented (2009) Comedy Horror
72043,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009),Animation|Comedy|Sci-Fi,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009) Animation Comedy Sci-Fi
72045,"Ali Zoua: Prince of the Streets (Ali Zaoua, prince de la rue) (2000)",Crime|Drama,"Ali Zoua: Prince of the Streets (Ali Zaoua, prince de la rue) (2000) Crime Drama"
72090,"13th Letter, The (1951)",Film-Noir,"13th Letter, The (1951) Film-Noir"
72092,23 Paces to Baker Street (1956),Mystery|Thriller,23 Paces to Baker Street (1956) Mystery Thriller
72094,"Maradona, the Hand of God (Maradona, la mano di Dio) (2007)",Drama,"Maradona, the Hand of God (Maradona, la mano di Dio) (2007) Drama"
72096,"Collector, The (Komornik) (2005)",Drama,"Collector, The (Komornik) (2005) Drama"
72100,"Jungle Book of Regulations, A (Nie Ma Rozy Bez Ognia) (1974)",Comedy,"Jungle Book of Regulations, A (Nie Ma Rozy Bez Ognia) (1974) Comedy"
72102,Ryan (2004),Animation|Documentary|Drama|Fantasy,Ryan (2004) Animation Documentary Drama Fantasy
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,Balance (1989) Animation Drama Mystery Sci-Fi Thriller
72109,Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009),Action|Comedy|Horror|Romance,Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009) Action Comedy Horror Romance
72113,Is Anybody There? (2008),Drama,Is Anybody There? (2008) Drama
72117,"Misérables, Les (1935)",Drama|Romance,"Misérables, Les (1935) Drama Romance"
72124,Vital Signs (1990),Drama,Vital Signs (1990) Drama
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,Saw VI (2009) Crime Horror Mystery Thriller
72131,Michael Jackson's This Is It (2009),Documentary|Musical|IMAX,Michael Jackson's This Is It (2009) Documentary Musical IMAX
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,Love Exposure (Ai No Mukidashi) (2008) Action Comedy Drama Romance
72153,"Dangerous Woman, A (1993)",Drama|Romance,"Dangerous Woman, A (1993) Drama Romance"
72156,Twilight of the Ice Nymphs (1997),Fantasy,Twilight of the Ice Nymphs (1997) Fantasy
72159,"Grave Decisions (Wer früher stirbt, ist länger tot) (2006)",Comedy|Drama,"Grave Decisions (Wer früher stirbt, ist länger tot) (2006) Comedy Drama"
72161,99 River Street (1953),Action|Crime|Drama|Film-Noir,99 River Street (1953) Action Crime Drama Film-Noir
72163,40 Guns to Apache Pass (1967),Adventure|Romance|Western,40 Guns to Apache Pass (1967) Adventure Romance Western
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,Cirque du Freak: The Vampire's Assistant (2009) Action Adventure Comedy Fantasy Horror Thriller
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,"Boondock Saints II: All Saints Day, The (2009) Action Crime Drama Thriller"
72169,Good Hair (2009),Comedy|Documentary,Good Hair (2009) Comedy Documentary
72171,Black Dynamite (2009),Action|Comedy,Black Dynamite (2009) Action Comedy
72176,Big Fan (2009),Comedy|Crime|Drama,Big Fan (2009) Comedy Crime Drama
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,Welcome to Dongmakgol (2005) Comedy Drama War
72204,Salvage (2006),Horror|Mystery|Thriller,Salvage (2006) Horror Mystery Thriller
72209,Astro Boy (2009),Action|Animation|Children|Sci-Fi,Astro Boy (2009) Action Animation Children Sci-Fi
72212,100 Men and a Girl (One Hundred Men and a Girl) (1937),Comedy,100 Men and a Girl (One Hundred Men and a Girl) (1937) Comedy
72216,Fun is Beautiful (1980),Comedy,Fun is Beautiful (1980) Comedy
72224,Gentlemen Broncos (2009),Comedy,Gentlemen Broncos (2009) Comedy
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,Fantastic Mr. Fox (2009) Adventure Animation Children Comedy Crime
72228,Creation (2009),Drama,Creation (2009) Drama
72235,Between the Devil and the Deep Blue Sea (1995),Drama,Between the Devil and the Deep Blue Sea (1995) Drama
72249,Coco Chanel & Igor Stravinsky (2009),Drama|Romance,Coco Chanel & Igor Stravinsky (2009) Drama Romance
72258,Top Dog (1995),Action|Comedy|Crime|Thriller,Top Dog (1995) Action Comedy Crime Thriller
72261,"Pebble and the Penguin, The (1995)",Animation|Musical,"Pebble and the Penguin, The (1995) Animation Musical"
72263,MVP: Most Valuable Primate (2000),Comedy,MVP: Most Valuable Primate (2000) Comedy
72265,Not Easily Broken (2009),Drama|Romance,Not Easily Broken (2009) Drama Romance
72267,Price of Glory (2000),Drama,Price of Glory (2000) Drama
72273,Plácido (1961),Comedy,Plácido (1961) Comedy
72276,"Indian Tomb, The (Das indische Grabmal) (1959)",Adventure,"Indian Tomb, The (Das indische Grabmal) (1959) Adventure"
72281,"Amour fou, L' (1969)",Drama,"Amour fou, L' (1969) Drama"
72283,Storm Over Asia (Potomok Chingis-Khana) (1928),Drama|War,Storm Over Asia (Potomok Chingis-Khana) (1928) Drama War
72287,"Bridge, The (Most) (2003)",Drama,"Bridge, The (Most) (2003) Drama"
72290,Arsenal (1928),Drama|War,Arsenal (1928) Drama War
72292,Barren Lives (Vidas Secas) (1963),Drama,Barren Lives (Vidas Secas) (1963) Drama
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,"Christmas Carol, A (2009) Animation Children Drama Fantasy IMAX"
72298,"Lusty Men, The (1952)",Action|Drama|Western,"Lusty Men, The (1952) Action Drama Western"
72300,"Hart of London, The (1970)",Drama,"Hart of London, The (1970) Drama"
72302,Outskirts (Okraina) (1933),Drama|War,Outskirts (Okraina) (1933) Drama War
72304,Fires Were Started (1943),Documentary|Drama,Fires Were Started (1943) Documentary Drama
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,Battlestar Galactica: The Plan (2009) Action Adventure Drama Sci-Fi
72310,"Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach) (1968)",Drama,"Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach) (1968) Drama"
72315,Hell's Hinges (1916),Romance|Western,Hell's Hinges (1916) Romance Western
72321,Michael Jackson: Life of a Superstar (2009),Documentary,Michael Jackson: Life of a Superstar (2009) Documentary
72327,Murder by Contract (1958),Crime|Drama|Film-Noir|Thriller,Murder by Contract (1958) Crime Drama Film-Noir Thriller
72330,"Private Lives of Pippa Lee, The (2009)",Drama,"Private Lives of Pippa Lee, The (2009) Drama"
72332,"Introduction to Physics, An (2009)",Adventure|Comedy|Documentary|Fantasy,"Introduction to Physics, An (2009) Adventure Comedy Documentary Fantasy"
72334,Our Daily Bread (Unser täglich Brot) (2005),Documentary,Our Daily Bread (Unser täglich Brot) (2005) Documentary
72336,"Doctor Takes a Wife, The (1940)",Comedy,"Doctor Takes a Wife, The (1940) Comedy"
72340,"Night to Remember, A (1942)",Comedy|Mystery,"Night to Remember, A (1942) Comedy Mystery"
72342,Last Stop for Paul (2006),Comedy,Last Stop for Paul (2006) Comedy
72344,"Toll of the Sea, The (1922)",Drama|Romance,"Toll of the Sea, The (1922) Drama Romance"
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,Partly Cloudy (2009) Animation Children Comedy Fantasy
72360,"Rocks (Rad, Das) (2003)",Action|Animation|Fantasy,"Rocks (Rad, Das) (2003) Action Animation Fantasy"
72363,"Chechahcos, The (1924)",Adventure|Drama,"Chechahcos, The (1924) Adventure Drama"
72367,Grey Gardens (2009),Drama,Grey Gardens (2009) Drama
72369,Goemon (2009),Action|Drama,Goemon (2009) Action Drama
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,2012 (2009) Action Drama Sci-Fi Thriller
72380,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller,"Box, The (2009) Drama Horror Mystery Sci-Fi Thriller"
